id_Customer,Tipe_Customer,Region,Luas_Bangunan_m2,Jumlah_Penghuni,Biaya_Listrik
CUSTOMER_0523,commercial,Midwest,52,3,78.38
CUSTOMER_0524,commercial,Midwest,45,2,60.5
CUSTOMER_0525,commercial,Midwest,45,3,59.08
CUSTOMER_0526,residential,North,45,3,53.12
CUSTOMER_0527,residential,Midwest,45,4,138.4
CUSTOMER_0528,residential,North,17,1,70.94
CUSTOMER_0529,residential,Midwest,52,4,109.63
CUSTOMER_0530,commercial,Northeast,17,2,69.08
CUSTOMER_0531,commercial,Midwest,45,1,61.18
CUSTOMER_0532,commercial,North,45,1,100.86
CUSTOMER_0533,commercial,Midwest,77,3,68.93
CUSTOMER_0534,residential,Midwest,17,3,69.65
CUSTOMER_0535,commercial,Northeast,45,3,95.63
CUSTOMER_0536,commercial,North,45,1,85.76
CUSTOMER_0537,commercial,North,24,1,88.97
CUSTOMER_0538,residential,Southeast,17,1,85.16
CUSTOMER_0539,residential,Midwest,45,1,101.09
CUSTOMER_0540,residential,Midwest,45,1,63.13
CUSTOMER_0541,commercial,North,17,1,103.29
CUSTOMER_0542,residential,Midwest,45,4,149.4
CUSTOMER_0543,residential,Southeast,45,1,82.74
CUSTOMER_0544,commercial,Southeast,45,4,140.16
CUSTOMER_0545,residential,Midwest,77,1,85.82
CUSTOMER_0546,residential,North,45,4,107.06
CUSTOMER_0547,residential,North,77,2,63.7
CUSTOMER_0548,commercial,North,52,2,101.87
CUSTOMER_0549,residential,Northeast,24,2,79.94
CUSTOMER_0550,commercial,North,24,2,71.93
CUSTOMER_0551,residential,Northeast,45,4,145.63
CUSTOMER_0552,commercial,Northeast,45,1,79.43
CUSTOMER_0553,residential,South,45,1,53.18
CUSTOMER_0554,residential,Midwest,45,4,144.21
CUSTOMER_0555,commercial,Southeast,45,3,90.1
CUSTOMER_0556,residential,Midwest,45,3,60.98
CUSTOMER_0557,residential,North,17,2,101.62
CUSTOMER_0558,residential,Midwest,52,3,64.0
CUSTOMER_0559,commercial,Northeast,24,2,76.01
CUSTOMER_0560,residential,Midwest,77,1,58.39
CUSTOMER_0561,commercial,Northeast,17,1,83.48
CUSTOMER_0562,residential,South,77,4,124.44
CUSTOMER_0563,residential,Northeast,17,3,70.64
CUSTOMER_0564,residential,Northeast,24,1,94.97
CUSTOMER_0565,residential,South,17,1,52.99
CUSTOMER_0566,residential,North,45,2,93.47
CUSTOMER_0567,residential,Midwest,52,4,135.18
CUSTOMER_0568,residential,Midwest,45,3,103.14
CUSTOMER_0569,commercial,Southeast,77,1,82.77
CUSTOMER_0570,residential,South,45,4,106.9
CUSTOMER_0571,residential,South,45,3,55.1
CUSTOMER_0572,commercial,North,52,1,97.85
CUSTOMER_0573,residential,Southeast,24,2,95.7
CUSTOMER_0574,residential,Midwest,24,1,70.26
CUSTOMER_0575,commercial,Midwest,77,4,137.73
CUSTOMER_0576,commercial,North,77,3,77.64
CUSTOMER_0577,residential,Midwest,77,3,102.16
CUSTOMER_0578,commercial,South,77,2,101.28
CUSTOMER_0579,residential,South,17,1,103.02
CUSTOMER_0580,residential,Midwest,52,2,96.99
CUSTOMER_0581,residential,North,45,4,153.71
CUSTOMER_0582,commercial,Northeast,77,3,63.66
CUSTOMER_0583,residential,Southeast,45,2,95.17
CUSTOMER_0584,residential,Midwest,45,1,88.9
CUSTOMER_0585,residential,Midwest,45,4,156.63
CUSTOMER_0586,residential,North,24,1,81.83
CUSTOMER_0587,residential,Midwest,17,2,56.87
CUSTOMER_0588,residential,Midwest,52,3,83.18
CUSTOMER_0589,residential,South,52,3,87.76
CUSTOMER_0590,residential,Midwest,17,2,63.81
CUSTOMER_0591,residential,Northeast,45,1,72.74
CUSTOMER_0592,residential,Midwest,45,1,83.23
CUSTOMER_0593,residential,North,45,1,71.71
CUSTOMER_0594,residential,South,24,1,71.75
CUSTOMER_0595,commercial,Northeast,52,3,59.33
CUSTOMER_0596,residential,Midwest,45,1,100.81
CUSTOMER_0597,commercial,Northeast,45,2,91.04
CUSTOMER_0598,residential,Midwest,45,2,52.56
CUSTOMER_0599,residential,Midwest,17,2,91.81
CUSTOMER_0600,residential,Midwest,45,2,90.49
CUSTOMER_0601,residential,Northeast,24,1,53.0
CUSTOMER_0602,residential,Northeast,24,3,71.48
CUSTOMER_0603,residential,North,45,4,137.12
CUSTOMER_0604,residential,Midwest,77,1,75.75
CUSTOMER_0605,residential,North,45,4,146.5
CUSTOMER_0606,residential,Midwest,24,3,74.35
CUSTOMER_0607,residential,Southeast,45,1,60.4
CUSTOMER_0608,residential,Southeast,52,4,157.38
CUSTOMER_0609,residential,Midwest,45,3,64.93
CUSTOMER_0610,commercial,Midwest,52,4,143.2
CUSTOMER_0611,residential,North,45,2,59.85
CUSTOMER_0612,commercial,Midwest,45,2,69.39
CUSTOMER_0613,residential,Southeast,17,3,75.2
CUSTOMER_0614,residential,Northeast,24,3,62.37
CUSTOMER_0615,commercial,Midwest,24,3,75.61
CUSTOMER_0616,commercial,Southeast,45,2,60.57
CUSTOMER_0617,residential,Southeast,77,2,81.2
CUSTOMER_0618,residential,Northeast,52,1,86.58
CUSTOMER_0619,commercial,Midwest,17,3,55.71
CUSTOMER_0620,commercial,Northeast,24,3,97.23
CUSTOMER_0621,residential,North,24,3,62.01
CUSTOMER_0622,residential,South,24,2,64.07
CUSTOMER_0623,residential,Southeast,45,3,86.46
CUSTOMER_0624,residential,Midwest,77,3,76.57
CUSTOMER_0625,residential,North,77,2,78.14
CUSTOMER_0626,residential,Southeast,45,3,59.08
CUSTOMER_0627,residential,Midwest,52,1,93.87
CUSTOMER_0628,commercial,Northeast,45,2,84.19
CUSTOMER_0629,residential,Midwest,24,2,59.45
CUSTOMER_0630,residential,North,45,2,71.7
CUSTOMER_0631,commercial,Midwest,45,1,94.11
CUSTOMER_0632,commercial,Midwest,45,2,81.69
CUSTOMER_0633,residential,Northeast,24,2,58.08
CUSTOMER_0634,residential,Northeast,24,2,71.64
CUSTOMER_0635,residential,Northeast,24,2,64.96
CUSTOMER_0636,residential,North,77,1,79.07
CUSTOMER_0637,residential,Midwest,45,4,150.08
CUSTOMER_0638,residential,Southeast,45,3,74.9
CUSTOMER_0639,residential,North,45,3,74.75
CUSTOMER_0640,residential,North,24,2,98.99
CUSTOMER_0641,residential,Midwest,45,1,82.09
CUSTOMER_0642,residential,Southeast,52,2,81.57
CUSTOMER_0643,residential,Northeast,45,3,65.95
CUSTOMER_0644,residential,Northeast,77,4,137.17
CUSTOMER_0645,residential,Midwest,24,3,82.07
CUSTOMER_0646,commercial,Northeast,17,1,72.88
CUSTOMER_0647,residential,North,52,3,103.37
CUSTOMER_0648,commercial,Midwest,52,2,97.79
CUSTOMER_0649,commercial,Midwest,77,1,90.99
CUSTOMER_0650,residential,Midwest,45,4,133.31
CUSTOMER_0651,residential,Midwest,77,3,76.23
CUSTOMER_0652,residential,Midwest,52,2,61.99
CUSTOMER_0653,residential,Northeast,52,1,68.2
CUSTOMER_0654,commercial,Northeast,45,2,92.24
CUSTOMER_0655,residential,North,24,3,75.8
CUSTOMER_0656,residential,North,77,2,97.8
CUSTOMER_0657,residential,Midwest,45,1,60.1
CUSTOMER_0658,residential,Southeast,45,2,78.6
CUSTOMER_0659,residential,South,45,3,85.72
CUSTOMER_0660,residential,Midwest,45,1,79.04
CUSTOMER_0661,residential,Northeast,45,4,152.6
CUSTOMER_0662,commercial,North,17,1,103.31
CUSTOMER_0663,residential,Southeast,52,3,58.45
CUSTOMER_0664,residential,Midwest,45,2,59.17
CUSTOMER_0665,residential,Midwest,45,4,111.0
CUSTOMER_0666,residential,Midwest,17,2,87.48
CUSTOMER_0667,residential,Midwest,17,3,71.64
CUSTOMER_0668,residential,Southeast,24,1,90.16
CUSTOMER_0669,residential,North,45,3,73.32
CUSTOMER_0670,residential,Midwest,17,1,84.73
CUSTOMER_0671,residential,Southeast,77,1,92.03
CUSTOMER_0672,commercial,Northeast,24,2,80.65
CUSTOMER_0673,residential,Midwest,24,3,80.2
CUSTOMER_0674,residential,Northeast,24,1,57.03
CUSTOMER_0675,residential,South,17,2,73.59
CUSTOMER_0676,commercial,North,45,3,80.53
CUSTOMER_0677,residential,Midwest,52,4,129.18
CUSTOMER_0678,residential,Northeast,45,4,153.23
CUSTOMER_0679,commercial,Midwest,24,3,99.05
CUSTOMER_0680,commercial,Northeast,24,1,94.71
CUSTOMER_0681,commercial,Northeast,45,1,71.77
CUSTOMER_0682,residential,Midwest,77,4,143.18
CUSTOMER_0683,residential,South,24,1,72.8
CUSTOMER_0684,commercial,Northeast,45,3,64.44
CUSTOMER_0685,commercial,North,45,4,122.65
CUSTOMER_0686,residential,Midwest,24,1,56.14
CUSTOMER_0687,residential,Midwest,45,3,69.54
CUSTOMER_0688,residential,South,17,2,76.16
CUSTOMER_0689,commercial,North,45,3,101.56
CUSTOMER_0690,residential,Midwest,24,1,68.59
CUSTOMER_0691,residential,Northeast,45,3,98.84
CUSTOMER_0692,residential,Northeast,17,1,64.25
CUSTOMER_0693,residential,Midwest,77,4,114.33
CUSTOMER_0694,residential,Midwest,24,2,79.15
CUSTOMER_0695,residential,Midwest,52,4,140.72
CUSTOMER_0696,residential,Northeast,52,4,106.29
CUSTOMER_0697,residential,Midwest,77,1,63.85
CUSTOMER_0698,residential,Midwest,45,1,75.9
CUSTOMER_0699,residential,South,45,1,69.5
CUSTOMER_0700,residential,Northeast,24,1,89.09
CUSTOMER_0701,residential,Northeast,24,1,78.75
CUSTOMER_0702,residential,Northeast,45,1,60.73
CUSTOMER_0703,residential,Midwest,24,2,98.43
CUSTOMER_0704,residential,Northeast,77,2,67.54
CUSTOMER_0705,residential,South,17,3,90.04
CUSTOMER_0706,commercial,Northeast,45,4,146.61
CUSTOMER_0707,residential,Southeast,45,1,101.96
CUSTOMER_0708,commercial,North,45,3,78.1
CUSTOMER_0709,residential,Midwest,45,2,84.12
CUSTOMER_0710,commercial,South,17,2,69.7
CUSTOMER_0711,commercial,Northeast,45,4,141.03
CUSTOMER_0712,residential,South,24,1,76.29
CUSTOMER_0713,residential,Midwest,77,1,74.97
CUSTOMER_0714,residential,South,45,3,96.43
CUSTOMER_0715,residential,Midwest,77,2,55.08
CUSTOMER_0716,commercial,Northeast,17,3,97.79
CUSTOMER_0717,commercial,Northeast,24,3,96.25
CUSTOMER_0718,commercial,Northeast,24,3,78.5
CUSTOMER_0719,residential,North,17,1,77.67
CUSTOMER_0720,commercial,North,24,2,71.08
CUSTOMER_0721,commercial,North,45,3,103.55
CUSTOMER_0722,residential,Midwest,24,2,58.21
CUSTOMER_0723,residential,Midwest,45,2,82.81
CUSTOMER_0724,commercial,North,52,3,87.5
CUSTOMER_0725,residential,North,45,3,100.48
CUSTOMER_0726,commercial,Midwest,24,1,92.56
CUSTOMER_0727,residential,Northeast,24,2,85.56
CUSTOMER_0728,commercial,North,45,3,58.5
CUSTOMER_0729,residential,Northeast,24,3,71.69
CUSTOMER_0730,residential,South,45,2,59.63
CUSTOMER_0731,residential,Southeast,24,3,97.75
CUSTOMER_0732,commercial,Northeast,52,4,144.95
CUSTOMER_0733,commercial,Midwest,45,2,91.4
CUSTOMER_0734,residential,Midwest,45,3,85.99
CUSTOMER_0735,residential,Midwest,24,2,78.54
CUSTOMER_0736,commercial,Midwest,24,3,60.2
CUSTOMER_0737,residential,Midwest,45,3,69.43
CUSTOMER_0738,commercial,Northeast,45,1,59.53
CUSTOMER_0739,residential,North,24,2,89.72
CUSTOMER_0740,residential,Midwest,24,1,60.73
CUSTOMER_0741,residential,Southeast,24,3,88.55
CUSTOMER_0742,residential,Midwest,45,2,88.05
CUSTOMER_0743,commercial,Southeast,24,2,76.09
CUSTOMER_0744,residential,South,45,4,111.27
CUSTOMER_0745,residential,Northeast,45,4,121.11
CUSTOMER_0746,commercial,Midwest,45,3,68.94
CUSTOMER_0747,residential,Midwest,52,3,88.46
CUSTOMER_0748,residential,South,52,3,58.34
CUSTOMER_0749,commercial,South,45,3,95.07
CUSTOMER_0750,residential,Midwest,17,2,91.58
CUSTOMER_0751,residential,Northeast,45,1,62.07
CUSTOMER_0752,commercial,Midwest,45,2,89.43
CUSTOMER_0753,residential,North,45,2,86.83
CUSTOMER_0754,residential,Midwest,45,4,144.86
CUSTOMER_0755,residential,South,24,2,62.2
CUSTOMER_0756,commercial,Northeast,45,2,60.59
CUSTOMER_0757,residential,Midwest,24,3,64.64
CUSTOMER_0758,residential,Midwest,45,1,71.29
CUSTOMER_0759,commercial,Midwest,24,2,93.25
CUSTOMER_0760,commercial,Northeast,45,2,90.39
CUSTOMER_0761,residential,Midwest,17,1,100.02
CUSTOMER_0762,residential,South,45,3,55.51
CUSTOMER_0763,residential,South,45,4,104.49
CUSTOMER_0764,commercial,Northeast,24,2,88.4
CUSTOMER_0765,residential,Southeast,45,3,66.84
CUSTOMER_0766,residential,Midwest,45,4,122.17
CUSTOMER_0767,commercial,Northeast,45,4,133.83
CUSTOMER_0768,commercial,North,24,2,57.76
CUSTOMER_0769,residential,Northeast,45,4,139.09
CUSTOMER_0770,commercial,South,45,2,69.2
CUSTOMER_0771,residential,Midwest,45,1,84.99
CUSTOMER_0772,commercial,Midwest,45,1,95.33
CUSTOMER_0773,residential,Northeast,45,3,61.29
CUSTOMER_0774,residential,Midwest,24,2,100.3
CUSTOMER_0775,commercial,North,24,3,79.75
CUSTOMER_0776,residential,Northeast,17,1,99.89
CUSTOMER_0777,residential,Midwest,24,1,63.17
CUSTOMER_0778,commercial,North,45,1,83.54
CUSTOMER_0779,commercial,Southeast,45,1,73.24
CUSTOMER_0780,residential,Northeast,24,1,92.26
CUSTOMER_0781,commercial,Midwest,77,4,137.07
CUSTOMER_0782,residential,Midwest,45,4,130.96
CUSTOMER_0783,residential,Midwest,77,3,99.38
CUSTOMER_0784,residential,North,45,4,124.53
CUSTOMER_0785,residential,North,45,3,63.8
CUSTOMER_0786,commercial,South,17,1,83.73
CUSTOMER_0787,residential,Northeast,24,2,84.54
CUSTOMER_0788,residential,Southeast,17,2,75.05
CUSTOMER_0789,residential,South,45,2,77.49
CUSTOMER_0790,commercial,Northeast,24,2,101.77
CUSTOMER_0791,residential,Northeast,45,4,144.02
CUSTOMER_0792,residential,Midwest,24,2,58.18
CUSTOMER_0793,residential,South,52,4,115.49
CUSTOMER_0794,residential,South,17,1,102.6
CUSTOMER_0795,residential,Midwest,24,3,89.8
CUSTOMER_0796,commercial,Midwest,24,1,99.49
CUSTOMER_0797,commercial,North,45,2,68.1
CUSTOMER_0798,residential,South,24,2,90.59
CUSTOMER_0799,commercial,South,45,3,89.16
CUSTOMER_0800,commercial,Northeast,17,1,67.63
CUSTOMER_0801,commercial,Northeast,24,3,80.78
CUSTOMER_0802,residential,North,52,2,84.72
CUSTOMER_0803,residential,Northeast,17,2,77.21
CUSTOMER_0804,residential,Southeast,77,3,94.98
CUSTOMER_0805,residential,Northeast,77,4,149.51
CUSTOMER_0806,commercial,North,17,2,96.18
CUSTOMER_0807,commercial,Northeast,24,1,93.76
CUSTOMER_0808,commercial,South,24,2,77.56
CUSTOMER_0809,residential,Midwest,45,2,72.09
CUSTOMER_0810,residential,Midwest,45,1,95.19
CUSTOMER_0811,commercial,Northeast,45,2,77.67
CUSTOMER_0812,commercial,South,45,3,65.15
CUSTOMER_0813,residential,Southeast,17,3,78.55
CUSTOMER_0814,commercial,Northeast,52,2,59.78
CUSTOMER_0815,commercial,North,45,1,88.02
CUSTOMER_0816,residential,North,45,4,122.27
CUSTOMER_0817,residential,North,52,1,65.88
CUSTOMER_0818,residential,Midwest,45,3,101.62
CUSTOMER_0819,residential,South,24,2,92.39
CUSTOMER_0820,residential,Midwest,45,1,92.92
CUSTOMER_0821,commercial,Southeast,45,4,138.05
CUSTOMER_0822,residential,Midwest,17,1,95.59
CUSTOMER_0823,residential,Midwest,77,4,145.47
CUSTOMER_0824,residential,Midwest,17,3,83.25
CUSTOMER_0825,residential,Northeast,45,4,156.54
CUSTOMER_0826,commercial,Northeast,45,3,62.34
CUSTOMER_0827,residential,Midwest,17,1,100.94
CUSTOMER_0828,residential,North,77,3,73.11
CUSTOMER_0829,commercial,Northeast,52,1,79.63
CUSTOMER_0830,residential,Midwest,45,4,110.59
CUSTOMER_0831,residential,South,24,2,80.23
CUSTOMER_0832,residential,Midwest,17,3,83.89
CUSTOMER_0833,residential,Southeast,24,3,103.73
CUSTOMER_0834,residential,Midwest,24,2,102.58
CUSTOMER_0835,residential,Midwest,45,1,102.12
CUSTOMER_0836,residential,Midwest,77,1,70.39
CUSTOMER_0837,commercial,Southeast,45,4,158.19
CUSTOMER_0838,residential,Midwest,52,3,75.89
CUSTOMER_0839,residential,Midwest,45,1,96.24
CUSTOMER_0840,residential,Midwest,45,4,115.72
CUSTOMER_0841,residential,Midwest,52,1,78.47
CUSTOMER_0842,commercial,North,45,2,102.1
CUSTOMER_0843,residential,North,52,2,101.13
CUSTOMER_0844,commercial,North,24,2,87.61
CUSTOMER_0845,residential,Southeast,17,3,93.47
CUSTOMER_0846,residential,Northeast,52,2,61.56
CUSTOMER_0847,residential,Northeast,45,2,89.56
CUSTOMER_0848,commercial,Midwest,52,1,84.24
CUSTOMER_0849,residential,Northeast,77,2,57.2
CUSTOMER_0850,residential,Midwest,17,3,58.31
CUSTOMER_0851,residential,Northeast,45,4,109.8
CUSTOMER_0852,commercial,South,24,2,89.7
CUSTOMER_0853,residential,Southeast,45,4,111.63
CUSTOMER_0854,commercial,Southeast,45,4,129.5
CUSTOMER_0855,residential,Midwest,24,3,70.83
CUSTOMER_0856,residential,Midwest,45,1,80.77
CUSTOMER_0857,residential,North,45,1,88.78
CUSTOMER_0858,residential,North,17,2,87.66
CUSTOMER_0859,residential,North,52,4,132.12
CUSTOMER_0860,residential,Midwest,45,1,76.34
CUSTOMER_0861,commercial,Midwest,77,2,72.93
CUSTOMER_0862,residential,Midwest,24,1,96.76
CUSTOMER_0863,residential,North,17,3,69.49
CUSTOMER_0864,residential,Midwest,45,1,65.82
CUSTOMER_0865,residential,Midwest,17,2,90.67
CUSTOMER_0866,residential,Midwest,77,2,70.97
CUSTOMER_0867,residential,Midwest,17,2,95.99
CUSTOMER_0868,residential,Northeast,45,3,69.34
CUSTOMER_0869,commercial,Southeast,45,1,88.54
CUSTOMER_0870,commercial,Midwest,24,2,54.82
CUSTOMER_0871,residential,Northeast,17,3,72.3
CUSTOMER_0872,residential,Northeast,45,4,122.67
CUSTOMER_0873,residential,Midwest,45,3,94.44
CUSTOMER_0874,residential,Southeast,24,3,102.16
CUSTOMER_0875,residential,Midwest,77,1,76.17
CUSTOMER_0876,residential,Northeast,24,1,94.86
CUSTOMER_0877,commercial,Southeast,45,1,88.43
CUSTOMER_0878,commercial,Midwest,45,3,102.18
CUSTOMER_0879,residential,Midwest,17,1,94.15
CUSTOMER_0880,residential,Midwest,77,4,108.11
CUSTOMER_0881,residential,Northeast,24,2,89.13
CUSTOMER_0882,commercial,Midwest,17,3,80.0
CUSTOMER_0883,residential,Northeast,24,1,53.34
CUSTOMER_0884,residential,South,45,4,117.63
CUSTOMER_0885,commercial,Midwest,45,3,99.83
CUSTOMER_0886,residential,Midwest,45,3,100.05
CUSTOMER_0887,commercial,Midwest,17,1,93.52
CUSTOMER_0888,residential,South,24,3,102.91
CUSTOMER_0889,residential,Southeast,52,1,93.92
CUSTOMER_0890,residential,Midwest,17,1,53.02
CUSTOMER_0891,commercial,Midwest,52,1,67.28
CUSTOMER_0892,commercial,Midwest,17,3,54.07
CUSTOMER_0893,commercial,Midwest,52,3,57.33
CUSTOMER_0894,residential,Northeast,24,1,63.74
CUSTOMER_0895,commercial,Midwest,45,3,78.36
CUSTOMER_0896,residential,Northeast,24,1,96.02
CUSTOMER_0897,residential,South,17,2,96.76
CUSTOMER_0898,commercial,Northeast,24,3,84.14
CUSTOMER_0899,residential,South,17,3,100.16
CUSTOMER_0900,residential,Midwest,24,2,78.18
CUSTOMER_0901,residential,Midwest,45,2,98.15
CUSTOMER_0902,residential,Midwest,45,2,75.82
CUSTOMER_0903,residential,North,45,1,66.74
CUSTOMER_0904,residential,Northeast,45,1,99.56
CUSTOMER_0905,residential,North,45,4,125.12
CUSTOMER_0906,commercial,Midwest,45,2,78.35
CUSTOMER_0907,commercial,Midwest,45,4,121.88
CUSTOMER_0908,residential,Midwest,45,1,86.54
CUSTOMER_0909,residential,Northeast,52,3,103.59
CUSTOMER_0910,residential,Northeast,24,2,53.81
CUSTOMER_0911,residential,Midwest,17,3,98.71
CUSTOMER_0912,residential,South,45,1,52.7
CUSTOMER_0913,residential,Midwest,24,2,71.2
CUSTOMER_0914,residential,Midwest,52,4,113.1
CUSTOMER_0915,residential,Midwest,52,4,145.37
CUSTOMER_0916,residential,North,17,1,55.1
CUSTOMER_0917,residential,South,17,3,80.92
CUSTOMER_0918,commercial,Midwest,45,1,67.64
CUSTOMER_0919,commercial,Northeast,45,3,59.36
CUSTOMER_0920,residential,Midwest,24,1,92.13
CUSTOMER_0921,commercial,North,45,4,115.78
CUSTOMER_0922,residential,South,45,3,63.99
CUSTOMER_0923,commercial,Northeast,24,1,66.63
CUSTOMER_0924,commercial,Midwest,17,2,82.63
CUSTOMER_0925,residential,Northeast,45,4,140.02
CUSTOMER_0926,residential,Midwest,24,2,53.4
CUSTOMER_0927,residential,Midwest,52,1,64.92
CUSTOMER_0928,residential,Midwest,45,3,74.63
CUSTOMER_0929,residential,Midwest,45,4,122.06
CUSTOMER_0930,residential,Southeast,52,1,97.9
CUSTOMER_0931,residential,North,52,2,92.95
CUSTOMER_0932,commercial,Northeast,24,3,84.64
CUSTOMER_0933,commercial,Northeast,24,1,69.86
CUSTOMER_0934,residential,South,45,1,88.48
CUSTOMER_0935,residential,Northeast,45,4,150.1
CUSTOMER_0936,residential,Midwest,24,3,83.04
CUSTOMER_0937,residential,Midwest,77,1,92.78
CUSTOMER_0938,commercial,Northeast,24,2,90.97
CUSTOMER_0939,residential,Northeast,17,2,81.86
CUSTOMER_0940,residential,Northeast,17,3,68.53
CUSTOMER_0941,residential,Midwest,45,1,90.8
CUSTOMER_0942,residential,Northeast,45,4,115.19
CUSTOMER_0943,commercial,North,24,1,92.53
CUSTOMER_0944,commercial,Southeast,24,2,93.81
CUSTOMER_0945,residential,South,24,3,94.72
CUSTOMER_0946,residential,Northeast,45,3,76.78
CUSTOMER_0947,residential,Northeast,17,3,62.38
CUSTOMER_0948,commercial,North,77,4,109.33
CUSTOMER_0949,commercial,Midwest,24,2,90.67
CUSTOMER_0950,residential,Southeast,77,2,98.01
CUSTOMER_0951,residential,North,24,3,85.92
CUSTOMER_0952,commercial,Northeast,45,3,59.9
CUSTOMER_0953,residential,Midwest,24,1,100.51
CUSTOMER_0954,commercial,Midwest,17,1,103.29
CUSTOMER_0955,residential,North,52,3,74.75
CUSTOMER_0956,residential,Midwest,52,2,83.04
CUSTOMER_0957,residential,Northeast,45,4,146.46
CUSTOMER_0958,residential,Northeast,45,2,90.31
CUSTOMER_0959,residential,Midwest,45,4,156.9
CUSTOMER_0960,commercial,Southeast,52,4,110.16
CUSTOMER_0961,residential,Midwest,24,1,82.32
CUSTOMER_0962,residential,South,45,4,141.78
CUSTOMER_0963,residential,Midwest,45,3,98.21
CUSTOMER_0964,residential,Midwest,24,2,97.39
CUSTOMER_0965,residential,Midwest,52,4,157.46
CUSTOMER_0966,residential,Southeast,24,2,78.8
CUSTOMER_0967,commercial,South,17,2,95.16
CUSTOMER_0968,residential,North,45,2,74.44
CUSTOMER_0969,residential,South,45,4,127.01
CUSTOMER_0970,residential,Southeast,24,1,65.51
CUSTOMER_0971,commercial,Midwest,24,2,94.52
CUSTOMER_0972,commercial,Northeast,77,2,103.12
CUSTOMER_0973,commercial,Southeast,24,3,65.66
CUSTOMER_0974,residential,Southeast,45,3,55.38
CUSTOMER_0975,residential,Northeast,45,1,94.38
CUSTOMER_0976,residential,South,45,1,84.35
CUSTOMER_0977,residential,North,77,1,101.78
CUSTOMER_0978,residential,North,45,1,65.45
CUSTOMER_0979,residential,Midwest,45,2,56.15
CUSTOMER_0980,residential,Midwest,45,4,130.85
CUSTOMER_0981,residential,Midwest,45,3,56.89
CUSTOMER_0982,commercial,North,45,2,65.94
CUSTOMER_0983,residential,South,52,4,110.76
CUSTOMER_0984,residential,North,24,2,64.01
CUSTOMER_0985,commercial,North,24,2,57.95
CUSTOMER_0986,residential,North,24,3,101.48
CUSTOMER_0987,commercial,Midwest,17,1,66.8
CUSTOMER_0988,residential,South,17,1,75.29
CUSTOMER_0989,residential,Midwest,52,3,98.64
CUSTOMER_0990,commercial,Southeast,45,3,87.28
CUSTOMER_0991,commercial,North,45,1,84.24
CUSTOMER_0992,commercial,Midwest,45,2,88.73
CUSTOMER_0993,residential,Midwest,52,1,95.06
CUSTOMER_0994,residential,Midwest,45,4,151.97
CUSTOMER_0995,residential,North,52,4,139.08
CUSTOMER_0996,residential,Midwest,24,3,98.2
CUSTOMER_0997,commercial,Midwest,77,1,79.99
CUSTOMER_0998,residential,Midwest,45,1,66.74
CUSTOMER_0999,commercial,Midwest,24,1,97.69
CUSTOMER_1000,residential,North,45,3,80.3
